id	target
519130	0.1637375842234332
234045	0.050846240536211895
401256	0.04928532185189016
551070	0.06599207367558257
367285	0.05225378245503198
497998	0.050790251042684864
413082	0.10173499247205364
349893	0.05166233624302108
346337	0.1223694168967554
289979	0.047889529786310225
510818	0.2350222404672756
235935	0.07230089400660822
532135	0.2337822180767446
564760	0.054776252966882155
277391	0.1477880271516695
336830	0.34602214089267613
356053	0.04714907197569296
293302	0.08822743314582726
322368	0.04943548240367923
406041	0.04714907197569296
569179	0.05752848074021999
191405	0.056705031512307436
489011	0.04915413377021871
265952	0.25583320554533684
193718	0.06756606371467755
241961	0.0980940164752877
522250	0.1384289587684634
486617	0.21642885249298927
563039	0.07647260784450494
362649	0.04714907197569296
339305	0.3661977452595474
263778	0.15582875744922553
224013	0.0612502573059468
454138	0.09439152508132997
459664	0.36646656285240775
380168	0.04915413377021871
442263	0.056158653642035206
564916	0.35519716977213955
552664	0.11462069830560795
375516	0.07138977300679106
259397	0.05045187642544624
467064	0.11805013701026257
202064	0.1283495751930639
431603	0.04957465549209239
540647	0.3962476882039996
435816	0.056158653642035206
501826	0.04714907197569296
282874	0.05816382495351169
491298	0.06836228838365654
343207	0.1580908593547634
247970	0.11718924173651724
378911	0.05941764129054261
183596	0.11830536472955722
203517	0.20137611515408793
391872	0.059202379120635196
442383	0.04800303503710335
271895	0.13797551653537432
343358	0.05069729636692433
378462	0.15796825616096466
378961	0.05337439362398522
382273	0.13889993356429453
196833	0.20901646123666562
342913	0.26250599360495885
192035	0.06613861418352573
404547	0.06798350023515454
562742	0.07157262657464869
240736	0.05445364568977151
436997	0.04956548316601084
575372	0.06495466789012094
266796	0.0485624653175627
357881	0.0481302755690628
566114	0.057540415061483
245887	0.09485352453001161
390833	0.04714907197569296
200478	0.07434551850825655
430776	0.11367579857601096
313582	0.09243504238091393
551951	0.04714907197569296
160715	0.05000687381955893
216636	0.0902539423289257
277860	0.05192518201664442
213799	0.31324251782655654
194198	0.05853714138927857
458754	0.12050486366209012
252774	0.3830643785185497
432242	0.05893961710727169
453661	0.08545397090316376
404340	0.24907270623858446
450511	0.04915413377021871
342654	0.04863250649518447
491618	0.11601708608199823
507637	0.12028366782182587
148492	0.0837365364071897
257402	0.04863250649518447
478083	0.08512650271811206
196865	0.2718089620931968
561449	0.04714907197569296
503440	0.04714907197569296
388931	0.04714907197569296
277533	0.05190986408184195
565485	0.047889529786310225
487646	0.04957465549209239
353982	0.051703049462432205
563991	0.18139378257911942
559959	0.07712035571175724
369250	0.1055804315537422
152339	0.10883839911282245
543473	0.04863250649518447
554140	0.17144827042906763
507895	0.04981256568330461
437055	0.21890333672960283
490329	0.15729372567034172
157791	0.05008190227184772
541068	0.21835362179234508
494336	0.04714907197569296
