id	target
519130	0.1546031201947734
234045	0.05032618584539683
401256	0.05007473625556291
551070	0.07114010925450454
367285	0.04955055689954857
497998	0.04976817502181441
413082	0.09119416814010817
349893	0.04955055689954857
346337	0.14312175133574334
289979	0.0488226355764686
510818	0.19177397086078485
235935	0.06960254372893437
532135	0.25147808680218386
564760	0.05277280043124999
277391	0.1890930443120744
336830	0.35621084435919736
356053	0.04723585156849952
293302	0.0906460625001041
322368	0.04976817502181441
406041	0.04723585156849952
569179	0.060217332324433825
191405	0.0542684844265533
489011	0.04926892265212868
265952	0.16874639848389827
193718	0.06545650745695253
241961	0.1084458653414957
522250	0.12914835846082195
486617	0.21537915991443135
563039	0.07777104040963478
362649	0.04723585156849952
339305	0.3966748094865147
263778	0.13473867336870848
224013	0.06162851805242964
454138	0.11557986458115954
459664	0.3546270135246512
380168	0.04926892265212868
442263	0.061388727392598375
564916	0.24907062442495986
552664	0.14028512230358747
375516	0.07208293133917032
259397	0.06222171868877158
467064	0.10962455327090104
202064	0.13391270393608457
431603	0.05123188500734621
540647	0.4263749964393915
435816	0.05916836947789661
501826	0.04723585156849952
282874	0.05903395822753832
491298	0.0695537576836257
343207	0.11379236576948204
247970	0.10514151822161089
378911	0.05920620843598767
183596	0.1131427488398683
203517	0.18163894408174042
391872	0.05997726925345126
442383	0.047548931313052045
271895	0.12982715741524564
343358	0.051301327014368625
378462	0.16178923628489061
378961	0.05099742579635502
382273	0.1383664703753411
196833	0.20728204433604658
342913	0.29058621062033263
192035	0.061504905561019396
404547	0.06529652112643847
562742	0.06565440511664322
240736	0.05199782969709288
436997	0.04976817502181441
575372	0.05589863099053427
266796	0.047715536355985466
357881	0.047715536355985466
566114	0.05329072563317527
245887	0.07060812498120483
390833	0.04723585156849952
200478	0.07891452694829781
430776	0.11287910805202717
313582	0.09777998818823008
551951	0.04723585156849952
160715	0.05050042558464973
216636	0.09467045050013356
277860	0.049688230976966286
213799	0.40442561986550774
194198	0.056811260906771355
458754	0.11162987413139236
252774	0.487737350537522
432242	0.060059187307835216
453661	0.07457230874059928
404340	0.19574933098616643
450511	0.04987578413183935
342654	0.04857904083006115
491618	0.09653143697635846
507637	0.12168212788049171
148492	0.08740398954216322
257402	0.04803163517593001
478083	0.09072848561160551
196865	0.2565156672794895
561449	0.04723585156849952
503440	0.04723585156849952
388931	0.04723585156849952
