id	target
347867	0.1286926172885177
302763	0.03475011234901062
431536	0.039280611439101304
384506	0.16364956045888437
526607	0.04452497319614474
265332	0.042374336938099104
530786	0.05317740869905796
462651	0.0378568056883304
509058	0.15651681781721355
163002	0.07743671876191455
476517	0.05848302657453416
547959	0.05111901044992938
374752	0.14252983318090343
428327	0.02342433558793956
162159	0.04118286723829213
182958	0.07862008675291826
337355	0.09568892241305518
308153	0.044125228530572984
548674	0.09667834066958257
287955	0.06237059625864607
338919	0.08490736634566946
547620	0.06276882822813148
538846	0.028288432477587767
438419	0.025504883183407837
555317	0.0476964994362435
583269	0.12588625934637454
408311	0.03886790217353132
413446	0.047456825504297376
392757	0.10754926090897218
456366	0.26334691349220757
296789	0.016949015552053314
327923	0.09757210009432372
290472	0.11386761135861442
227531	0.1695222421888102
310128	0.09083028400926768
209159	0.01903933934913199
553483	0.05407569303117418
386805	0.12823775661397288
357410	0.11180494353631754
371076	0.02955103034760637
464253	0.12069817708375088
589685	0.030753963092218495
310670	0.12206815836973486
331841	0.04153765143599504
427270	0.12339076914254588
569156	0.0872824681819349
581677	0.14202212344430204
376936	0.03749286143876747
562642	0.09470644022010359
177712	0.03888009770606772
233292	0.06054142788082201
343271	0.07740625230284658
585155	0.1725424919940066
530440	0.10501113123799818
437981	0.07282860017774552
340764	0.17289706022105905
248266	0.053642463271746
422969	0.04332491250579871
331118	0.07599523043060288
432843	0.02353619515379176
231013	0.1727036131180745
519484	0.050646379065634975
480516	0.10300912092805696
389610	0.04977706007007868
511858	0.030973013474314918
364391	0.12330742721051367
542718	0.12495219985052175
530733	0.04987225902180321
568534	0.0818099992845342
585053	0.08032581662940821
490865	0.026142273333512944
526846	0.058398672837848525
290623	0.11784134702451074
177036	0.05695627595187205
253368	0.20415291911305994
443491	0.04466392595727509
267706	0.17187664649687995
256749	0.1297855880674056
359588	0.04269785690357988
338845	0.02388840653316109
201349	0.02353619515379176
222108	0.09579573433146628
500137	0.12050682277626454
552684	0.026490232508557664
328956	0.0983603511747156
573952	0.04809312979817521
560892	0.07824187724399737
476975	0.21008139574945855
493815	0.0848308333826175
316341	0.03774881956068828
338615	0.017092936466414695
263081	0.03459071846958183
570090	0.1739421485217299
327492	0.04680313461673361
328599	0.02514028759945158
587864	0.0346081340662374
319272	0.04480527364024886
551455	0.1606993048899825
590505	0.1036732227553186
346363	0.02514028759945158
269186	0.26271392028876644
320763	0.014556128253379154
584998	0.060931218462478835
536113	0.022880102047212286
147095	0.05090936297423936
556176	0.0476318126196495
241697	0.17258083647309438
404321	0.11183530711525279
325406	0.02353619515379176
256135	0.06289733660561563
152650	0.11597766207503482
193412	0.046477548513835336
457877	0.034537447105558915
438330	0.09719924104148171
506409	0.023168708229568923
151520	0.1533855853059833
522267	0.034291808351034674
304296	0.04024695634030166
243545	0.11223374212473722
198643	0.05444948932381236
301246	0.04211468841303035
260346	0.06913937836399806
558274	0.054166262442708654
589255	0.045850001432625444
190035	0.14212573781542284
421557	0.02753166830581422
495920	0.11071009974259755
457223	0.11029410712297037
327939	0.04961279056394436
280007	0.053029348997021296
362528	0.16601740721637467
560463	0.3174633073947746
291863	0.02481513452980339
454487	0.026385052535882508
151045	0.09060103094863096
496615	0.0505940763217145
552202	0.15259443160788302
261051	0.02289355483653601
433407	0.14452741296453414
285726	0.04500423681310292
285919	0.09945449864782858
353717	0.03877275641376346
245058	0.11590504471256927
168661	0.022454206622189048
417060	0.09502154757753373
452784	0.1622324090659583
235635	0.09034362865039869
151842	0.12702004847066484
169726	0.08554310393177575
260978	0.145321530708265
176058	0.12518264352173536
288701	0.06855846215671373
426299	0.15010313139639345
361651	0.039127603227623375
477993	0.03635703132895771
203118	0.14375505485246373
199428	0.09896301714196248
205451	0.08258458693963334
178201	0.05761930239745159
229980	0.03521523901015203
341663	0.02120504052089968
307773	0.04074486883905025
300686	0.062461763590636495
201119	0.016860806872202583
170291	0.04326437815788522
201335	0.027383794923921605
586780	0.15507905007115197
428262	0.06293066671478822
266800	0.05456641328665819
159501	0.020838650593195954
445644	0.12346751666951312
486194	0.03526636246652382
588940	0.06613705560386321
389761	0.09799491203016832
481109	0.06898162217157487
322580	0.1088759233178188
220714	0.06264358346963927
221038	0.17740323002657782
497611	0.035956129300619734
522204	0.07353154452175911
553596	0.2772340411212534
440087	0.1663794048136289
494320	0.08098203607690403
381097	0.12427695514396124
360719	0.06205991738029629
426048	0.12902478367467626
189263	0.03183001183282135
193605	0.0378893972500479
281161	0.06789374487437674
